node_id,label,name,stock_code,company_name,short_name,aliases,exchange,person_id,person_name,role_title,industry_code,industry_name,level,institution_id,institution_name,institution_type,event_id,event_type,event_name,event_time,description,confidence,policy_id,policy_name,issuer,publish_date,doc_id,title,source,url,publish_time,category
EVT-0338,Event,国家金融监督管理总局对赎回本次债券无异议,,,,,,,,,,,,,,,EVT-0338,监管,国家金融监督管理总局对赎回本次债券无异议,,本行收到国家金融监督管理总局复函，监管机构对本行赎回本次债券无异议，行使赎回权条件已满足。,0.95,,,,,,,,,,
EVT-0339,Event,工商银行申请撤回本次债券上市,,,,,,,,,,,,,,,EVT-0339,重大经营,工商银行申请撤回本次债券上市,2026-09-24,本次债券于首个赎回日完成赎回后不再含有未偿付余额，本行将向香港联合交易所有限公司申请撤回本次债券上市。,0.9,,,,,,,,,,
EVT-0340,Event,中国建材集团财务有限公司披露2026年上半年经营业绩,,,,,,,,,,,,,,,EVT-0340,业绩,中国建材集团财务有限公司披露2026年上半年经营业绩,2026-06-30,"截至2026年6月30日，财务公司资产总额3,616,185.86万元，2026年1-6月实现营业收入33,218.85万元、净利润4,780.33万元。",0.9,,,,,,,,,,
EVT-0341,Event,财务公司各项监管指标均符合监管要求,,,,,,,,,,,,,,,EVT-0341,监管,财务公司各项监管指标均符合监管要求,2026-06-30,报告称财务公司各项监管指标均符合监管要求，不存在重大风险，未发现风险控制体系存在重大缺陷。,0.9,,,,,,,,,,
EVT-0342,Event,本公司在财务公司的存贷款业务情况,,,,,,,,,,,,,,,EVT-0342,重大经营,本公司在财务公司的存贷款业务情况,2026-06-30,"截至2026年6月30日，本公司在财务公司存款余额约229,766.82万元，财务公司给予本公司综合授信额度635,500.00万元。",0.9,,,,,,,,,,
EVT-0343,Event,东方电气集团财务有限公司注册资本及股东持股情况披露,,,,,,,,,,,,,,,EVT-0343,股权,东方电气集团财务有限公司注册资本及股东持股情况披露,,财务公司注册资本20.95亿元，股东单位2家，中国东方电气集团有限公司持股5%，东方电气股份有限公司持股95%。,0.9,,,,,,,,,,
EVT-0344,Event,财务公司核心系统重大升级正式上线运行,,,,,,,,,,,,,,,EVT-0344,重大经营,财务公司核心系统重大升级正式上线运行,,财务公司核心系统重大升级完成监管变更报备，已于2026年4月正式上线运行。,0.9,,,,,,,,,,
EVT-0345,Event,财务公司2026年上半年经营情况,,,,,,,,,,,,,,,EVT-0345,业绩,财务公司2026年上半年经营情况,2026-06-30,截至2026年6月30日，财务公司资产总额625.39亿元，信贷余额108.42亿元，2026年1-6月实现净利润1.79亿元。,0.9,,,,,,,,,,
EVT-0346,Event,财务公司2026年6月末各项监管指标符合监管要求,,,,,,,,,,,,,,,EVT-0346,监管,财务公司2026年6月末各项监管指标符合监管要求,,2026年6月末，财务公司资本充足率、流动性比率、投资比率等各项监管指标均符合监管要求。,0.9,,,,,,,,,,
EVT-0347,Event,东方电气董事会十一届二十一次会议召开,,,,,,,,,,,,,,,EVT-0347,重大经营,东方电气董事会十一届二十一次会议召开,2026-08-25,公司董事会十一届二十一次会议于2026年8月25日在本公司会议室召开，7名董事全部出席。,0.95,,,,,,,,,,
EVT-0348,Event,董事会审议通过公司2026年半年度报告,,,,,,,,,,,,,,,EVT-0348,业绩,董事会审议通过公司2026年半年度报告,,董事会审计与风险委员会审议通过并同意提交，董事会同意公司2026年半年度报告。,0.9,,,,,,,,,,
EVT-0349,Event,委任侯琋文为香港联席公司秘书,,,,,,,,,,,,,,,EVT-0349,重大经营,委任侯琋文为香港联席公司秘书,2026-08-25,董事会同意委任侯琋文女士为公司香港联席公司秘书。,0.9,,,,,,,,,,
EVT-0350,Event,董事会审议通过提质增效重回报2026年度行动方案半年评估报告,,,,,,,,,,,,,,,EVT-0350,重大经营,董事会审议通过提质增效重回报2026年度行动方案半年评估报告,2026-08-25,董事会同意公司提质增效重回报2026年度行动方案半年评估报告。,0.9,,,,,,,,,,
EVT-0351,Event,东方电气向特定对象发行A股股票募集资金到账并完成验资,,,,,,,,,,,,,,,EVT-0351,股权,东方电气向特定对象发行A股股票募集资金到账并完成验资,2025-04-07,"公司向特定对象发行人民币普通股272,878,203股，募集资金总额4,123,189,647.33元已全部到账，并经立信会计师事务所（特殊普通合伙）审验。",0.9,,,,,,,,,,
EVT-0352,Event,"公司以募集资金置换预先投入募投项目的自筹资金66,130.72万元",,,,,,,,,,,,,,,EVT-0352,重大经营,"公司以募集资金置换预先投入募投项目的自筹资金66,130.72万元",2025-04-29,"经董事会十一届九次会议决议，公司以本次募集资金置换预先已投入募集资金投资项目自筹资金66,130.72万元。",0.9,,,,,,,,,,
EVT-0353,Event,董事会审议通过使用部分暂时闲置募集资金进行现金管理的议案,,,,,,,,,,,,,,,EVT-0353,重大经营,董事会审议通过使用部分暂时闲置募集资金进行现金管理的议案,2025-04-29,公司董事会十一届九次会议审议通过使用额度不超过人民币9.30亿元的闲置募集资金进行现金管理。,0.9,,,,,,,,,,
EVT-0354,Event,2026年半年度募集资金专项报告经董事会批准报出,,,,,,,,,,,,,,,EVT-0354,重大经营,2026年半年度募集资金专项报告经董事会批准报出,2026-08-25,2026年半年度募集资金存放、管理与使用情况专项报告经公司董事会批准报出。,0.9,,,,,,,,,,
EVT-0355,Event,匈牙利宝思德化学公司MDI、TDI等一体化装置停产检修,,,,,,,,,,,,,,,EVT-0355,重大经营,匈牙利宝思德化学公司MDI、TDI等一体化装置停产检修,2026-07-17,匈牙利宝思德化学公司MDI、TDI等一体化装置及相关配套装置于2026年7月17日开始陆续停产检修。,0.95,,,,,,,,,,
EVT-0356,Event,匈牙利宝思德化学公司装置复产,,,,,,,,,,,,,,,EVT-0356,重大经营,匈牙利宝思德化学公司装置复产,2026-08-26,上述装置停产检修结束，恢复正常生产。,0.95,,,,,,,,,,
EVT-0357,Event,2026年A股员工持股计划完成股票非交易过户,,,,,,,,,,,,,,,EVT-0357,股权,2026年A股员工持股计划完成股票非交易过户,2026-08-24,"公司回购专用证券账户持有的22,736,500股于2026年8月24日以21.30元/股过户至2026年A股员工持股计划账户。",0.95,,,,,,,,,,
EVT-0358,Event,2026年A股员工持股计划设立,,,,,,,,,,,,,,,EVT-0358,股权,2026年A股员工持股计划设立,2026-08-24,"本期员工持股计划实际设立规模为484,287,450元，资金来源为计提的奖励基金，参加对象共计5,202人。",0.9,,,,,,,,,,
EVT-0359,Event,CSI MTN Limited设立境外中期票据计划并由中信证券国际提供担保,,,,,,,,,,,,,,,EVT-0359,重大合同,CSI MTN Limited设立境外中期票据计划并由中信证券国际提供担保,2022-03-29,CSI MTN Limited于2022年3月29日设立境外中期票据计划，该中票计划由中信证券国际提供担保。,0.9,,,,,,,,,,
EVT-0360,Event,CSI MTN Limited在中票计划下发行4亿美元票据,,,,,,,,,,,,,,,EVT-0360,重大经营,CSI MTN Limited在中票计划下发行4亿美元票据,2026-08-25,发行人于2026年8月25日在中票计划下发行一笔票据，发行金额4亿美元，由中信证券国际提供担保。,0.92,,,,,,,,,,
EVT-0361,Event,北方华创披露2026年半年度募集资金存放与使用情况,,,,,,,,,,,,,,,EVT-0361,重大经营,北方华创披露2026年半年度募集资金存放与使用情况,,公司披露截至2026年6月30日两期非公开发行募集资金的使用、存放及专户余额情况。,0.9,,,,,,,,,,
EVT-0362,Event,全资子公司使用闲置募集资金暂时补充流动资金,,,,,,,,,,,,,,,EVT-0362,重大经营,全资子公司使用闲置募集资金暂时补充流动资金,2025-10-30,"公司董事会同意全资子公司北京北方华创微电子装备有限公司使用闲置募集资金125,000万元暂时补充流动资金。",0.9,,,,,,,,,,
EVT-0363,Event,盐湖股份董事会审议通过续聘天职国际为2026年度财务报表和内部控制审计机构的议案,,,,,,,,,,,,,,,EVT-0363,重大经营,盐湖股份董事会审议通过续聘天职国际为2026年度财务报表和内部控制审计机构的议案,2026-08-25,公司第九届董事会第二十一次会议以12票同意、0票反对、0票弃权审议通过续聘天职国际会计师事务所为公司2026年度财务报表和内部控制审计机构的议案，该议案尚需提交股东会审议。,0.95,,,,,,,,,,
EVT-0364,Event,盐湖股份董事会审计委员会审议通过续聘天职国际的议案,,,,,,,,,,,,,,,EVT-0364,重大经营,盐湖股份董事会审计委员会审议通过续聘天职国际的议案,2026-08-20,2026年8月20日续聘天职国际会计师事务所为2026年度财务报表和内部控制审计机构的议案经公司第九届董事会审计委员会2026年第三次会议审议通过。,0.92,,,,,,,,,,
EVT-0365,Event,盐湖股份2026年度审计费用确定为372万元,,,,,,,,,,,,,,,EVT-0365,重大经营,盐湖股份2026年度审计费用确定为372万元,,2026年度审计费用共计372万元（含所属各子公司），较2025年审计费用增加30万元。,0.9,,,,,,,,,,
EVT-0366,Event,潍柴动力定于2026年9月14日召开2026年第二次临时股东会,,,,,,,,,,,,,,,EVT-0366,重大经营,潍柴动力定于2026年9月14日召开2026年第二次临时股东会,2026-09-14,公司定于2026年9月14日以现场表决与网络投票相结合方式召开2026年第二次临时股东会。,0.95,,,,,,,,,,
EVT-0367,Event,提请股东会审议向中国重型汽车集团等销售产品及采购产品等关联交易议案,,,,,,,,,,,,,,,EVT-0367,重大经营,提请股东会审议向中国重型汽车集团等销售产品及采购产品等关联交易议案,,公司提请临时股东会审议向中国重型汽车集团有限公司及其附属（关联）公司销售产品及采购产品等关联交易议案，议案1-6属关联/关连交易。,0.85,,,,,,,,,,
EVT-0368,Event,提请股东会审议选举刘义为公司执行董事的议案,,,,,,,,,,,,,,,EVT-0368,重大经营,提请股东会审议选举刘义为公司执行董事的议案,,公司提请2026年第二次临时股东会审议关于选举刘义先生为公司执行董事的议案，仅选举一名执行董事，不适用累积投票制。,0.9,,,,,,,,,,
EVT-0369,Event,财政部颁布《企业会计准则解释第20 号》,,,,,,,,,,,,,,,EVT-0369,政策,财政部颁布《企业会计准则解释第20 号》,2026-06-17,财政部颁布《关于印发<企业会计准则解释第20号>的通知》，该解释自公布之日起施行。,0.9,,,,,,,,,,
EVT-0370,Event,财政部修订发布《企业会计准则第25 号——保险合同》,,,,,,,,,,,,,,,EVT-0370,政策,财政部修订发布《企业会计准则第25 号——保险合同》,2020-12-24,财政部修订发布《企业会计准则第25 号——保险合同》，其他执行企业会计准则的企业自2026 年1 月1 日起执行。,0.9,,,,,,,,,,
EVT-0371,Event,豪威集成电路（集团）股份有限公司会计政策变更,,,,,,,,,,,,,,,EVT-0371,政策,豪威集成电路（集团）股份有限公司会计政策变更,2026-06-17,公司根据财政部颁发的《企业会计准则解释第20 号》以及《企业会计准则第25 号——保险合同》的要求进行会计政策变更，无需提交董事会和股东会审议。,0.9,,,,,,,,,,
EVT-0372,Event,长江电力披露控股股东三峡集团增持股份计划,,,,,,,,,,,,,,,EVT-0372,股权,长江电力披露控股股东三峡集团增持股份计划,2025-08-23,长江电力于2025年8月23日披露控股股东三峡集团增持股份计划，拟增持金额不低于40亿元、不高于80亿元。,0.95,,,,,,,,,,
EVT-0373,Event,三峡集团完成本次增持,,,,,,,,,,,,,,,EVT-0373,股权,三峡集团完成本次增持,,"三峡集团通过上交所交易系统累计增持长江电力股份161,581,335股，累计增持金额449,853万元，本次增持计划实施完毕。",0.95,,,,,,,,,,
EVT-0374,Event,增持后三峡集团及一致行动人合计持股53.23%,,,,,,,,,,,,,,,EVT-0374,股权,增持后三峡集团及一致行动人合计持股53.23%,,"本次增持后三峡集团及其一致行动人合计持有长江电力13,023,220,337股，占公司总股本比例为53.23%。",0.9,,,,,,,,,,
EVT-0375,Event,律师认为本次增持可免于发出要约,,,,,,,,,,,,,,,EVT-0375,监管,律师认为本次增持可免于发出要约,,本所律师认为本次增持符合《收购办法》第六十三条规定的情形，增持方可以免于发出要约。,0.9,,,,,,,,,,
EVT-0376,Event,伊利股份2025年年度股东会审议通过注册发行DFI议案,,,,,,,,,,,,,,,EVT-0376,重大经营,伊利股份2025年年度股东会审议通过注册发行DFI议案,2026-05-20,公司2025年年度股东会审议并通过了关于申请注册发行多品种债务融资工具（DFI）的议案，同意注册发行余额合计不超过450亿元人民币。,0.9,,,,,,,,,,
EVT-0377,Event,交易商协会接受伊利股份债务融资工具注册,,,,,,,,,,,,,,,EVT-0377,监管,交易商协会接受伊利股份债务融资工具注册,,公司近日收到交易商协会出具的编号为“中市协注〔2026〕DFI57号”《接受注册通知书》，交易商协会接受公司债务融资工具注册。,0.9,,,,,,,,,,
EVT-0378,Event,国电南瑞召开2026年半年度业绩说明会,,,,,,,,,,,,,,,EVT-0378,重大经营,国电南瑞召开2026年半年度业绩说明会,2026-09-01,公司计划于2026年9月1日上午11:00-12:00通过上证路演中心网络文字互动方式举行2026年半年度业绩说明会，与投资者交流半年度的经营成果及财务指标。,0.9,,,,,,,,,,
EVT-0379,Event,国电南瑞发布2026年半年度报告,,,,,,,,,,,,,,,EVT-0379,业绩,国电南瑞发布2026年半年度报告,2026-08-27,公司将于2026年8月27日发布公司2026年半年度报告。,0.9,,,,,,,,,,
EVT-0380,Event,HRG2010胶囊药品上市许可申请获国家药监局受理,,,,,,,,,,,,,,,EVT-0380,产品,HRG2010胶囊药品上市许可申请获国家药监局受理,,公司收到国家药监局下发的《受理通知书》，公司HRG2010胶囊的药品上市许可申请获国家药监局受理。,0.95,,,,,,,,,,
EVT-0381,Event,HRG2010胶囊Ⅲ期确证性研究（HRG2010-301）,,,,,,,,,,,,,,,EVT-0381,产品,HRG2010胶囊Ⅲ期确证性研究（HRG2010-301）,,此次申报上市基于中国首个在帕金森病患者中以卡左双多巴缓释片为阳性对照的Ⅲ期确证性研究（HRG2010-301），由北京医院陈海波教授担任主要研究者，全国84家中心共同参与。,0.9,,,,,,,,,,
EVT-0382,Event,透景生命医疗器械注册申请获上海市药品监督管理局受理,,,,,,,,,,,,,,,EVT-0382,产品,透景生命医疗器械注册申请获上海市药品监督管理局受理,,公司申报的十五项自身免疫肌炎抗体谱IgG检测试剂盒（流式荧光发光法）医疗器械注册申请于近日获得上海市药品监督管理局受理。,0.95,,,,,,,,,,
EVT-0383,Event,该注册申请进入受理阶段，后续需技术审评、行政审批、核发批件,,,,,,,,,,,,,,,EVT-0383,监管,该注册申请进入受理阶段，后续需技术审评、行政审批、核发批件,2026-09-24,目前审批阶段为注册申请受理阶段，后续尚需履行的审批流程为技术审评、行政审批、核发批件。,0.9,,,,,,,,,,
EVT-0384,Event,寧德時代變更香港主要營業地址,,,,,,,,,,,,,,,EVT-0384,重大经营,寧德時代變更香港主要營業地址,2026-08-25,本公司宣布在香港的主要營業地址變更為香港中環畢打街20號會德豐大廈5樓，自2026年8月25日起生效。,0.95,,,,,,,,,,
EVT-0385,Event,中国证监会同意东方财富证券向专业投资者公开发行不超过400亿元公司债券的注册申请,,,,,,,,,,,,,,,EVT-0385,监管,中国证监会同意东方财富证券向专业投资者公开发行不超过400亿元公司债券的注册申请,,中国证监会作出批复，同意东方财富证券向专业投资者公开发行面值总额不超过400亿元公司债券的注册申请。,0.95,,,,,,,,,,
EVT-0386,Event,东方财富证券完成2026年面向专业投资者公开发行公司债券（第四期）发行,,,,,,,,,,,,,,,EVT-0386,重大经营,东方财富证券完成2026年面向专业投资者公开发行公司债券（第四期）发行,,东方财富证券以网下面向专业机构投资者询价配售方式完成本期债券发行，网下实际发行规模36亿元。,0.95,,,,,,,,,,
EVT-0387,Event,本期债券品种二实际发行26亿元、票面利率1.85%,,,,,,,,,,,,,,,EVT-0387,重大经营,本期债券品种二实际发行26亿元、票面利率1.85%,,本期债券品种二（26东财证券08）期限5年期，实际发行规模26亿元，票面利率1.85%，发行价格每张100元。,0.9,,,,,,,,,,
EVT-0388,Event,本期债券拟在深圳证券交易所上市交易，募集资金用于补充东方财富证券营运资金,,,,,,,,,,,,,,,EVT-0388,重大经营,本期债券拟在深圳证券交易所上市交易，募集资金用于补充东方财富证券营运资金,,本期债券拟在深圳证券交易所上市交易，募集资金用于补充东方财富证券营运资金。,0.9,,,,,,,,,,
EVT-0389,Event,立讯精密董事会审议通过2026年半年度利润分配方案,,,,,,,,,,,,,,,EVT-0389,股权,立讯精密董事会审议通过2026年半年度利润分配方案,2026-08-24,公司召开第六届董事会第二十八次会议，审议通过了《关于2026 年半年度利润分配的方案》。,0.92,,,,,,,,,,
EVT-0390,Event,立讯精密披露2026年半年度未经审计净利润,,,,,,,,,,,,,,,EVT-0390,业绩,立讯精密披露2026年半年度未经审计净利润,,"公司2026年半年度财务报表（未经审计）显示归属于上市公司股东的净利润为7,842,698,288.86 元。",0.9,,,,,,,,,,
EVT-0391,Event,立讯精密2025年年度股东会授权董事会制定并执行2026年中期分红方案,,,,,,,,,,,,,,,EVT-0391,股权,立讯精密2025年年度股东会授权董事会制定并执行2026年中期分红方案,2026-05-22,公司于2026年5月22日召开2025年年度股东会，审议通过了《关于提请股东会授权董事会制定并执行2026 年中期分红方案的议案》，本次利润分配方案无需提交股东会审议。,0.9,,,,,,,,,,
EVT-0392,Event,上汽集团发布2026年半年度报告,,,,,,,,,,,,,,,EVT-0392,业绩,上汽集团发布2026年半年度报告,2026-08-29,公司将于2026年8月29日发布2026年半年度报告。,0.9,,,,,,,,,,
EVT-0393,Event,上汽集团召开2026年半年度业绩说明会,,,,,,,,,,,,,,,EVT-0393,业绩,上汽集团召开2026年半年度业绩说明会,2026-08-31,公司计划以网络互动方式举行2026年半年度业绩说明会，就投资者关心的问题进行交流。,0.95,,,,,,,,,,
EVT-0394,Event,中国石化董事会审议通过2026年上半年计提减值准备议案,,,,,,,,,,,,,,,EVT-0394,重大经营,中国石化董事会审议通过2026年上半年计提减值准备议案,2026-08-21,公司于2026年8月21日召开第九届董事会第十四次会议，审议通过《关于2026年上半年计提减值准备的议案》。,0.95,,,,,,,,,,
EVT-0395,Event,中国石化2026年上半年计提减值准备合计160.30亿元,,,,,,,,,,,,,,,EVT-0395,业绩,中国石化2026年上半年计提减值准备合计160.30亿元,,因油价冲高回落，部分原油及炼化产成品库存出现减值迹象，公司计提减值准备合计人民币160.30亿元。,0.95,,,,,,,,,,
EVT-0396,Event,计提减值准备减少中国石化2026年半年度合并净利润156.58亿元,,,,,,,,,,,,,,,EVT-0396,业绩,计提减值准备减少中国石化2026年半年度合并净利润156.58亿元,2026-08-21,计提减值准备事项全额纳入公司2026年半年度经营业绩，将减少2026年半年度合并净利润人民币156.58亿元（含转回）。,0.9,,,,,,,,,,
EVT-0397,Event,公司召开职工代表大会就2026年员工持股计划征求意见,,,,,,,,,,,,,,,EVT-0397,股权,公司召开职工代表大会就2026年员工持股计划征求意见,2026-05-07,公司召开第九届二次职工（会员）代表大会，就拟实施本次员工持股计划事宜征求员工意见。,0.9,,,,,,,,,,
EVT-0398,Event,公司董事会临时会议审议通过2026年员工持股计划草案等议案,,,,,,,,,,,,,,,EVT-0398,股权,公司董事会临时会议审议通过2026年员工持股计划草案等议案,2026-05-08,公司召开第九届董事会2026年第6次临时会议，审议通过员工持股计划（草案）及其摘要、管理办法及授权董事会办理相关事宜的议案。,0.9,,,,,,,,,,
EVT-0399,Event,公司2025年年度股东会审议通过2026年员工持股计划相关议案,,,,,,,,,,,,,,,EVT-0399,股权,公司2025年年度股东会审议通过2026年员工持股计划相关议案,2026-06-05,公司召开2025年年度股东会，审议通过员工持股计划（草案）及其摘要、管理办法和授权董事会办理相关事宜的议案。,0.9,,,,,,,,,,
EVT-0400,Event,公司调整2026年员工持股计划受让价格,,,,,,,,,,,,,,,EVT-0400,股权,公司调整2026年员工持股计划受让价格,2026-08-21,公司第九届董事会第四次会议审议通过调整议案，因实施2025年度利润分配及2026年中期利润分配，受让价格由19.36元/股调整为18.56元/股。,0.9,,,,,,,,,,
EVT-0401,Event,中铁一局集团有限公司为中铁一局集团物资工贸有限公司提供保函担保,,,,,,,,,,,,,,,EVT-0401,重大合同,中铁一局集团有限公司为中铁一局集团物资工贸有限公司提供保函担保,2026-04-07,"中铁一局集团有限公司以连带责任担保方式为全资子公司中铁一局集团物资工贸有限公司在建行陕西省分行提供2,137.84万元保函担保。",0.9,,,,,,,,,,
EVT-0402,Event,中铁电气化局集团有限公司为中铁电气化局集团（香港）有限公司提供保函担保,,,,,,,,,,,,,,,EVT-0402,重大合同,中铁电气化局集团有限公司为中铁电气化局集团（香港）有限公司提供保函担保,2026-05-29,"中铁电气化局集团有限公司以连带责任担保方式为中铁电气化局集团（香港）有限公司在香港上海汇丰银行有限公司提供25,986.00万元保函担保。",0.9,,,,,,,,,,
EVT-0403,Event,中国铁建召开2026年半年度业绩说明会,,,,,,,,,,,,,,,EVT-0403,业绩,中国铁建召开2026年半年度业绩说明会,2026-09-02,中国铁建计划于2026年9月2日15:00-16:00以网络互动方式在上证路演中心举行2026年半年度业绩说明会，就投资者关心的问题进行交流。,0.95,,,,,,,,,,
EVT-0404,Event,中国铁建发布2026年半年度报告,,,,,,,,,,,,,,,EVT-0404,业绩,中国铁建发布2026年半年度报告,2026-08-29,中国铁建将于2026年8月29日发布公司2026年半年度报告。,0.9,,,,,,,,,,
EVT-0405,Event,交易商协会接受通威股份债务融资工具注册,,,,,,,,,,,,,,,EVT-0405,监管,交易商协会接受通威股份债务融资工具注册,2025-04-28,通威股份收到中国银行间市场交易商协会下发的《接受注册通知书》，交易商协会决定接受公司债务融资工具注册。,0.9,,,,,,,,,,
EVT-0406,Event,通威股份完成2026年度第六期绿色超短期融资券发行,,,,,,,,,,,,,,,EVT-0406,重大经营,通威股份完成2026年度第六期绿色超短期融资券发行,2026-08-21,"通威股份完成2026年度第六期绿色超短期融资券发行工作，计划与实际发行总额均为50,000.00万元，发行利率2.29%。",0.9,,,,,,,,,,
EVT-0407,Event,通威股份本期募集资金全额到账,,,,,,,,,,,,,,,EVT-0407,重大经营,通威股份本期募集资金全额到账,2026-08-21,本次发行的募集资金已于2026年8月21日全额到账。,0.9,,,,,,,,,,
EVT-0408,Event,招商银行召开2026年中期业绩说明会,,,,,,,,,,,,,,,EVT-0408,业绩,招商银行召开2026年中期业绩说明会,2026-08-31,招商银行拟以网络直播方式召开2026年中期业绩说明会，会议时间为北京时间2026年8月31日上午9:30-11:30。,0.95,,,,,,,,,,
EVT-0409,Event,批准2026年二季度末母公司提取各项资产减值准备,,,,,,,,,,,,,,,EVT-0409,重大经营,批准2026年二季度末母公司提取各项资产减值准备,2026-08-20,"公司董事会批准2026年二季度末母公司提取各项资产减值准备的议案，期末坏账准备余额21,623,470.58元。",0.9,,,,,,,,,,
EVT-0410,Event,批准2026年半年度报告（全文及摘要）,,,,,,,,,,,,,,,EVT-0410,业绩,批准2026年半年度报告（全文及摘要）,2026-08-22,董事会批准《2026年半年度报告（全文及摘要）》，具体内容于2026年8月22日在上海证券交易所网站发布。,0.9,,,,,,,,,,
EVT-0411,Event,批准2026年上半年度利润分配议案,,,,,,,,,,,,,,,EVT-0411,股权,批准2026年上半年度利润分配议案,2026-08-22,"公司拟派发2026年上半年度现金股利每股0.13元（含税），以7月末扣除回购专用账户后的股份总数21,745,301,092股为基数，预计分红2,826,889,141.96元（含税）。",0.9,,,,,,,,,,
EVT-0412,Event,调整2026年度固定资产投资规模至170.15亿元,,,,,,,,,,,,,,,EVT-0412,重大经营,调整2026年度固定资产投资规模至170.15亿元,2026-08-21,董事会批准公司2026年度固定资产投资规模调整至170.15亿元，较原年度预算调增23.91亿元。,0.9,,,,,,,,,,
EVT-0413,Event,中工国际因回购注销股份变更注册资本及总股本,,,,,,,,,,,,,,,EVT-0413,股权,中工国际因回购注销股份变更注册资本及总股本,2026-08-22,"公司因回购注销10,925,792股，注册资本由1,237,408,937元变更为1,226,483,145元，总股本同比例变更。",0.92,,,,,,,,,,
EVT-0414,Event,中工国际完成工商变更登记并换发营业执照,,,,,,,,,,,,,,,EVT-0414,重大经营,中工国际完成工商变更登记并换发营业执照,,"公司完成相关工商变更登记手续，取得北京市市场监督管理局换发的《营业执照》，注册资本已变更为1,226,483,145元。",0.9,,,,,,,,,,
EVT-0415,Event,中兴通讯董事会审议通过公司信用类债券信息披露管理制度,,,,,,,,,,,,,,,EVT-0415,政策,中兴通讯董事会审议通过公司信用类债券信息披露管理制度,2026-08-21,中兴通讯股份有限公司第十届董事会第三十三次会议审议通过《公司信用类债券信息披露管理制度》。,0.9,,,,,,,,,,
EVT-0416,Event,国家金融监督管理总局核准高鹏平安银行董事任职资格,,,,,,,,,,,,,,,EVT-0416,监管,国家金融监督管理总局核准高鹏平安银行董事任职资格,2026-08-22,国家金融监督管理总局批复核准高鹏先生平安银行股份有限公司董事的任职资格。,0.92,,,,,,,,,,
EVT-0417,Event,上海电气董事会审议通过设立境外子公司发行不超过等值5亿欧元境外债券议案,,,,,,,,,,,,,,,EVT-0417,重大经营,上海电气董事会审议通过设立境外子公司发行不超过等值5亿欧元境外债券议案,2026-04-29,公司董事会六届四次会议审议通过关于通过设立境外子公司发行不超过等值5亿欧元境外债券的议案。,0.95,,,,,,,,,,
EVT-0418,Event,公司就本次债券发行取得国家发展和改革委员会外债审核登记证明,,,,,,,,,,,,,,,EVT-0418,监管,公司就本次债券发行取得国家发展和改革委员会外债审核登记证明,,公司已就本次债券发行取得国家发展和改革委员会出具的《企业借用外债审核登记证明》。,0.9,,,,,,,,,,
EVT-0419,Event,发行人15亿元离岸人民币绿色债券完成发行并在香港联交所上市,,,,,,,,,,,,,,,EVT-0419,重大经营,发行人15亿元离岸人民币绿色债券完成发行并在香港联交所上市,2026-08-20,发行人本次债券中15亿元离岸人民币绿色债券已完成发行工作，并于2026年8月20日在香港联合交易所有限公司上市，年利率1.8%，期限3年。,0.9,,,,,,,,,,
EVT-0420,Event,中国平安2026年上半年营运利润841.96亿元,,,,,,,,,,,,,,,EVT-0420,业绩,中国平安2026年上半年营运利润841.96亿元,,2026年上半年公司实现归属于母公司股东的营运利润841.96亿元，同比增长8.3%。,0.95,,,,,,,,,,
EVT-0421,Event,董事会建议派发2026年中期股息每股0.98元,,,,,,,,,,,,,,,EVT-0421,股权,董事会建议派发2026年中期股息每股0.98元,,公司董事会建议向股东派发2026年中期股息每股现金人民币0.98元（含税），并向H股股东提供以人民币或港币收取股息的选择。,0.9,,,,,,,,,,
EVT-0422,Event,2026年上半年组织业绩发布会并参加投资者会议178次,,,,,,,,,,,,,,,EVT-0422,重大经营,2026年上半年组织业绩发布会并参加投资者会议178次,,2026年上半年公司共组织现场业绩发布会1次、电话业绩发布会1次，参加投资者会议共178次。,0.9,,,,,,,,,,
EVT-0423,Event,公司建立核心人员持股计划及长期服务计划,,,,,,,,,,,,,,,EVT-0423,重大经营,公司建立核心人员持股计划及长期服务计划,,公司建立员工持股计划，包括自2015年起实施的核心人员持股计划和自2019年起实施的长期服务计划。,0.9,,,,,,,,,,
EVT-0424,Event,牧原食品集团股份有限公司发行2026年度第一期短期融资券（乡村振兴）,,,,,,,,,,,,,,,EVT-0424,重大经营,牧原食品集团股份有限公司发行2026年度第一期短期融资券（乡村振兴）,2026-08-18,公司于2026年8月18日发行2026年度第一期短期融资券（乡村振兴），发行规模10亿元人民币，募集资金于8月19日全部到账。,0.95,,,,,,,,,,
EVT-0425,Event,歌尔股份董事会审议通过“质量回报双提升”行动方案进展议案,,,,,,,,,,,,,,,EVT-0425,重大经营,歌尔股份董事会审议通过“质量回报双提升”行动方案进展议案,2026-08-20,公司于2026年8月20日召开第七届董事会第九次会议，审议通过《关于“质量回报双提升”行动方案进展的议案》。,0.92,,,,,,,,,,
EVT-0426,Event,歌尔股份2026年上半年营业收入同比增长6.65%,,,,,,,,,,,,,,,EVT-0426,业绩,歌尔股份2026年上半年营业收入同比增长6.65%,,"2026年上半年公司实现营业收入4,004,629.27万元，同比增长6.65%，归属于上市公司股东的净利润146,584.52万元，同比增长3.46%。",0.9,,,,,,,,,,
